phrase_id,language,phrase,english_translation,category
5d1a62e5-0de5-4f22-bc7b-17172cc55dad,French,J'ai besoin d'un rendez-vous en téléconsultation.,I need a telehealth appointment.,Navigation
28e39086-1416-4035-8d9f-c51eb59fcf4e,Japanese,薬をなくしました。,I lost my medication.,Medication
e31e4904-b9bb-49db-b7ba-fd7f42406d4e,Arabic,هل لديك هذا الدواء؟,Do you have this medication?,Medication
8888137f-0ca2-4d75-aba9-a7dfd1a8ac61,Spanish,Tengo dolor de estómago.,I have abdominal pain.,Symptoms
a3597e1c-3698-4a76-9f28-0d6a99ba4a5c,Chinese,我需要远程医疗预约。,I need a telehealth appointment.,Navigation
3bd25b2c-7fb5-4551-a5ba-94c5980aafe3,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
4918e220-08c5-4a21-9520-051ee678fa74,Arabic,هذه حالة طارئة.,This is an emergency.,Emergency
34527360-49b2-423d-b831-deeeb6c47ed1,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
6403251e-5228-48f4-b1be-3ce2bbe4ebe4,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
715ca2d1-a827-43ff-aa28-93ca9ef1ba75,Chinese,你们接受国际保险吗？,Do you accept international insurance?,Insurance
207bbdc2-3e6b-4c7f-b77e-e5aac9d25016,Portuguese,"Ligue para o 911, por favor.",Call 911 please.,Emergency
140f5432-e259-4a66-918f-d0cf77f16efa,French,Je ne comprends pas.,I do not understand.,Communication
7719e9e4-1b04-4f45-bc72-f6df41fc8491,Chinese,我不会说英语。,I do not speak English.,Communication
d94b869b-d968-4dc1-9d00-f902ac3e74e0,Chinese,我有旅游保险。,I have travel insurance.,Insurance
7237cef9-828c-4b07-afcb-266bf0fabee9,Spanish,¿Dónde está el centro de atención urgente más cercano?,Where is the nearest urgent care center?,Navigation
d48648e8-8929-40cf-a511-0192d8206506,English,I have travel insurance.,I have travel insurance.,Insurance
fd93ab97-ae9d-47a4-82d6-0d1f5823baed,Spanish,Necesito renovar mi receta.,I need a prescription refill.,Medication
08cbbf6b-9d79-4551-af3a-6307ff481e6e,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
5d5fd5a9-20cd-4ef0-8eb5-0d6d95ce55b9,French,Je prends ce médicament quotidiennement.,I take this medication daily.,Medication
dae35e6f-c7e7-4c04-bbfe-406ae85deba9,Chinese,这次就诊需要多少钱？,What is the cost of this visit?,Insurance
90e3b7ee-7ec9-4581-824f-8682c867d60e,Japanese,腫れがあります。,I have swelling.,Symptoms
a050e3db-d84e-43e1-91af-8c141d82cb6c,Chinese,我每天服用这种药。,I take this medication daily.,Medication
078413c4-d822-4dab-bdb1-fa432d0c192f,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
20a9833d-1ae2-406a-8c64-6027ac4b8b91,French,Je ne comprends pas.,I do not understand.,Communication
66a71cd7-5729-42b3-9b45-b96292fafe98,Portuguese,Estou tonto/a.,I feel dizzy.,Symptoms
1cc9dedb-f7d2-4eea-9177-a7259ad7a9ab,English,I have chest pain.,I have chest pain.,Symptoms
67f521ba-4898-42e4-b387-6175d89c0e49,Chinese,我有旅游保险。,I have travel insurance.,Insurance
80f465f1-f5cb-475a-b601-92ec0d6be209,Spanish,Tengo sarpullido.,I have a rash.,Symptoms
53b27a1e-12d1-455c-acb2-a2f20f07140b,Spanish,Tengo dolor de estómago.,I have abdominal pain.,Symptoms
5b093265-8be7-44fd-85fc-e29515faca66,English,I do not understand.,I do not understand.,Communication
2a361717-1ee7-45d4-95f8-90ad7d4a42f4,French,Appelez le 911 s'il vous plaît.,Call 911 please.,Emergency
ce8b0cd1-b318-4cff-93ec-1af22d5d5573,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
3bab6694-a712-4671-b602-8bbe6609f0ea,French,Avez-vous un interprète?,Do you have an interpreter?,Communication
9efb39b5-9a54-4351-9e25-23faeb2cf5a9,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
d6c5e801-6da3-4ada-b821-31079ed57678,Spanish,No hablo inglés.,I do not speak English.,Communication
07be1ab4-3510-4f8b-983a-f5324dea78dd,Chinese,救救我，我病得很重。,"Help me, I am very sick.",Emergency
6a33cc9e-5aa5-4741-b41a-aee377a2c84c,Japanese,病院にはどうやって行けばいいですか？,How do I get to the hospital?,Navigation
48c99519-2e7e-4eb1-8a41-92975eb4efb3,French,Où se trouve la salle d'urgence la plus proche?,Where is the nearest emergency room?,Navigation
71f0575e-4211-4f11-ae6f-5eed2efdc6e9,French,Je ne parle pas anglais.,I do not speak English.,Communication
6e6c5d18-b181-4758-8a2c-ed2ac3460cdd,Japanese,旅行保険に加入しています。,I have travel insurance.,Insurance
c032bcef-bb3b-4076-af97-1c0a94355884,Arabic,ما هي تكلفة هذه الزيارة؟,What is the cost of this visit?,Insurance
cd93ac45-cb06-4b08-9e25-e5a5bfd9188c,French,Je suis diabétique et j'ai besoin d'insuline.,I am diabetic and need insulin.,Medication
74f61602-da90-4fec-b4b6-848d48a4566f,English,I take this medication daily.,I take this medication daily.,Medication
9ddf9d34-5604-4331-8663-a1366937da35,Arabic,أحتاج إلى موعد مع طبيب عبر الإنترنت.,I need a telehealth appointment.,Navigation
dd16b612-9ec1-434c-8a69-48a434a49f6e,Spanish,Tengo seguro de viaje.,I have travel insurance.,Insurance
b9ccb49b-935b-48be-add0-2bcebc76850f,Chinese,我有食物过敏。,I have a food allergy.,Symptoms
0e103edf-3844-4a89-826e-5f55d5463134,Japanese,最寄りの救急室はどこですか？,Where is the nearest emergency room?,Navigation
fb9aad97-74dd-402a-a1a9-0c401c495b30,English,What is the cost of this visit?,What is the cost of this visit?,Insurance
d70a1bec-e6d7-44e7-8ead-22158fa29dbf,Portuguese,Onde fica o centro de atendimento urgente mais próximo?,Where is the nearest urgent care center?,Navigation
be49c7bf-87b2-4e44-87a2-184570f5b152,Arabic,هل يمكنك كتابته من فضلك؟,Can you write it down please?,Communication
7d1f4ea9-83eb-46fb-88f2-74c35a735ca7,Portuguese,Onde posso encontrar uma farmácia?,Where can I find a pharmacy?,Medication
f277824c-877b-4f35-9e93-e7536e22c7bd,French,J'ai une éruption cutanée.,I have a rash.,Symptoms
167f367f-91f3-4bb2-b6e6-49201d6c9ed6,Spanish,Necesito renovar mi receta.,I need a prescription refill.,Medication
3fe0eb52-1854-4504-8feb-7cbe18875127,Japanese,ペニシリンにアレルギーがあります。,I am allergic to penicillin.,Symptoms
153f4290-d17b-4bfd-af47-e5071742eef2,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
dd8b1465-4171-4308-abe9-24d11448f825,French,J'ai besoin d'un rendez-vous en téléconsultation.,I need a telehealth appointment.,Navigation
95768b3c-498a-4f92-8335-e40f9eaafb56,Arabic,أجد صعوبة في التنفس.,I have difficulty breathing.,Symptoms
69046914-af0e-4cf0-b3e4-5ba707b2a7c9,Spanish,Necesito una consulta de telemedicina.,I need a telehealth appointment.,Navigation
471cfc4e-c250-4925-9fbb-a63c39063eb4,French,J'ai une assurance voyage.,I have travel insurance.,Insurance
7a86b972-9d62-4be2-97d6-72aa9f99a4fa,Chinese,我每天服用这种药。,I take this medication daily.,Medication
52541ac3-cc6c-4926-bcc4-4614d8ec2e70,Chinese,我呼吸困难。,I have difficulty breathing.,Symptoms
b0958cf4-04ff-46e4-a48a-7a620e0c3a29,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
54cd2301-0622-4ec6-be45-87e9329b0ed7,French,J'ai la diarrhée.,I have diarrhea.,Symptoms
452d91e7-564f-4e5d-9747-d48482da91c3,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
753d2b38-4c14-491e-97d1-09314723c259,Japanese,助けてください、とても具合が悪いです。,"Help me, I am very sick.",Emergency
ae873e7a-893b-4f9f-8579-df949f31e291,Arabic,هل تقبلون التأمين الدولي؟,Do you accept international insurance?,Insurance
386fac45-84f6-4711-8295-ae244d709b0c,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
fd0bc3d8-63bc-4a95-931e-5fcd2007f6fb,Arabic,أين يمكنني العثور على صيدلية؟,Where can I find a pharmacy?,Medication
af0f6ae2-41e0-4ab4-b88e-fdf584be5914,Portuguese,Tenho febre.,I have a fever.,Symptoms
172051eb-e6bd-4598-a2b4-558119541f67,Arabic,لا أتكلم الإنجليزية.,I do not speak English.,Communication
43c682db-01ac-4278-9a8b-a3ea8d23c494,Portuguese,Preciso renovar minha receita.,I need a prescription refill.,Medication
a16ec48e-4ee2-4430-aef2-55b69d4cb8e0,French,Acceptez-vous une assurance internationale?,Do you accept international insurance?,Insurance
074c0694-d0da-4a94-be88-dd5a3fe023e2,French,Pouvez-vous l'écrire s'il vous plaît?,Can you write it down please?,Communication
d5337ef5-7f64-4ccc-958b-cbe28c8012ac,English,Is there a doctor who speaks my language?,Is there a doctor who speaks my language?,Navigation
1c22dbc4-5212-4588-b37c-eb571b210799,French,Où puis-je trouver une pharmacie?,Where can I find a pharmacy?,Medication
c3bf9042-4682-465e-9e34-b2f1a63125a0,French,Y a-t-il un médecin qui parle ma langue?,Is there a doctor who speaks my language?,Navigation
6123505e-dc3a-479c-b5ee-e6b22c493e30,Portuguese,Posso pagar do meu próprio bolso?,Can I pay out of pocket?,Insurance
2fc6345b-6784-425e-ab10-72521a77f4bb,Chinese,我需要救护车。,I need an ambulance.,Emergency
8eba4d5c-2de7-4e63-a6f9-78b91fc8707b,Portuguese,Tenho diarreia.,I have diarrhea.,Symptoms
4a2caa80-47e8-408f-ada3-5a7342d690f0,Japanese,発疹があります。,I have a rash.,Symptoms
143b7356-884c-4dc1-b240-7831e457c396,Spanish,Tengo dolor de cabeza.,I have a headache.,Symptoms
7927fe81-788a-4505-b5ed-c15f480f5aba,Arabic,أنا مصاب بالسكري وأحتاج إلى الأنسولين.,I am diabetic and need insulin.,Medication
d6e76c73-5849-46cd-bd8e-7a7ac77fac6c,Spanish,Necesito ayuda de emergencia.,I need emergency help.,Emergency
73081e94-7212-45a8-b616-86ae2a8696a1,Portuguese,Por favor fale devagar.,Please speak slowly.,Communication
fb507eac-e59a-4f68-a839-1e2fe4742148,Japanese,海外の保険は使えますか？,Do you accept international insurance?,Insurance
bcbf32e2-7dca-4925-942a-e0c0f818cb4c,English,I take this medication daily.,I take this medication daily.,Medication
f661cb41-cda6-4069-bf15-1274b98b6f4a,Spanish,No tengo seguro.,I do not have insurance.,Insurance
67474c5d-e7a4-442d-842b-9a4d0b3b8ad4,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
b36a63c0-6f74-4a81-b720-5aacb086dc55,Portuguese,Tenho dificuldade para respirar.,I have difficulty breathing.,Symptoms
b9ddb33e-933f-4ca8-a031-5ff0d7bf54a8,Spanish,No tengo seguro.,I do not have insurance.,Insurance
7014595d-9098-4427-867b-0387e51ee3f7,French,Appelez le 911 s'il vous plaît.,Call 911 please.,Emergency
65d2b10c-1c82-456d-95f6-d9af39230c77,Chinese,我可以自费吗？,Can I pay out of pocket?,Insurance
441b5bc3-09e9-4633-9329-2975287f1945,Arabic,هل تقبلون التأمين الدولي؟,Do you accept international insurance?,Insurance
3d32d7b6-d3d3-4c47-9c9f-b8cc3ab49c7a,Japanese,911に電話してください。,Call 911 please.,Emergency
8cbeb39a-270c-48d0-a712-d0751e39f24a,Portuguese,Não entendo.,I do not understand.,Communication
74c38dab-844d-4d0d-b1e7-24565526175c,Japanese,助けてください、とても具合が悪いです。,"Help me, I am very sick.",Emergency
2f625fd0-6fe6-4f68-ae1e-7045fe054a88,Chinese,我需要远程医疗预约。,I need a telehealth appointment.,Navigation
8d41479b-b276-48f1-9238-485cf917abd8,Japanese,私の言語を話す医師はいますか？,Is there a doctor who speaks my language?,Navigation
c8625044-785d-4762-9bc4-aa228b67160f,Spanish,Por favor hable despacio.,Please speak slowly.,Communication
43339997-9c6b-4613-a99f-28f97514d365,Arabic,لا أفهم.,I do not understand.,Communication
9fdc8bb2-5692-42fb-8bb9-e173cc951f9e,Spanish,Por favor hable despacio.,Please speak slowly.,Communication
01668aa1-7d40-420f-80f9-aa9b2d1001e6,Spanish,¿Cuánto cuesta esta consulta?,What is the cost of this visit?,Insurance
b4b99edb-6a82-4b7b-9075-e3ccc2b96f97,Japanese,熱があります。,I have a fever.,Symptoms
badc512a-867a-458e-a77f-5a3b3232fddc,Spanish,Tengo seguro de viaje.,I have travel insurance.,Insurance
b251596a-c0fd-43f4-a3cc-48ba1fad9125,Arabic,عندي طفح جلدي.,I have a rash.,Symptoms
6b37989e-3ae3-4126-8799-9e90e24a2abe,Japanese,呼吸が苦しいです。,I have difficulty breathing.,Symptoms
84529bb3-1aec-42be-83af-09c167affc6d,Japanese,遠隔医療の予約が必要です。,I need a telehealth appointment.,Navigation
f8302ff9-16e0-45ab-8f36-c989198bdc82,Arabic,من فضلك تحدث ببطء.,Please speak slowly.,Communication
64175577-dcbf-465d-a1e5-6a4ef8c8146c,Japanese,旅行保険に加入しています。,I have travel insurance.,Insurance
7e6733cb-162d-41a3-a653-1ff4e160c39c,Japanese,胸が痛いです。,I have chest pain.,Symptoms
23f7bf77-5638-49e0-8916-ad59aef14cbf,Chinese,这是紧急情况。,This is an emergency.,Emergency
1e647318-7a2d-417c-bb43-16d40e9d0f3d,French,Je suis diabétique et j'ai besoin d'insuline.,I am diabetic and need insulin.,Medication
836ad3d0-31c3-4efe-8dc6-111d80d96910,Chinese,最近的急诊室在哪里？,Where is the nearest emergency room?,Navigation
7f3b7613-6775-4c58-9caa-d1cab36f41c1,Arabic,أشعر بدوار.,I feel dizzy.,Symptoms
e7621349-351d-4ae4-98fa-29967e6a9b9b,Portuguese,Preciso de ajuda de emergência.,I need emergency help.,Emergency
1121cdc1-f762-47b4-97ab-3409c22c253e,English,This is an emergency.,This is an emergency.,Emergency
c0228979-e348-4478-9b8c-3cbca24bd0fb,English,I have chest pain.,I have chest pain.,Symptoms
dc803cc4-5a54-4068-84a0-6c7dba6224ea,Spanish,Tengo diarrea.,I have diarrhea.,Symptoms
9325585c-b595-468b-98f3-09ba77384b81,Japanese,重度アレルギー用のエピペンを持っています。,I have an EpiPen for severe allergies.,Medication
4e4a9994-81d7-43f2-98ae-8080bc639ef6,Japanese,これは緊急事態です。,This is an emergency.,Emergency
92c1c646-50d4-48c1-8734-10fb343625c9,English,Can you write it down please?,Can you write it down please?,Communication
0feca95d-baa7-462b-8a83-60315cb6d3ba,Arabic,لدي تأمين سفر.,I have travel insurance.,Insurance
6a41d0c0-6730-4f82-8e18-95da4f1a49d4,Chinese,请说慢点。,Please speak slowly.,Communication
6ef7b4c6-c5f2-4583-9d46-3be2aacea5fd,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
04513ce4-7d0b-4c79-b421-c2849a8a6ac3,Spanish,¿Tiene un intérprete?,Do you have an interpreter?,Communication
a6684409-fccf-40bb-85a1-3bbec3900aab,Chinese,我不明白。,I do not understand.,Communication
06a916ab-7af8-4005-b8f6-9ac67804f561,Japanese,書いていただけますか？,Can you write it down please?,Communication
d907bb45-b0d7-4ec4-ad9a-bd0d5e39f8b0,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
1c52a6e1-dbbe-4f4e-8ff6-24c146a02cc6,Spanish,Perdí mi medicamento.,I lost my medication.,Medication
50cdaae9-e22e-4955-b26b-933b14fa8287,Spanish,Tengo dolor de cabeza.,I have a headache.,Symptoms
36839ea4-ffdb-406c-b6df-702b4b9bc04e,Portuguese,Tenho uma EpiPen para alergias graves.,I have an EpiPen for severe allergies.,Medication
913fe581-aedd-49e7-b6db-84bea8c0d78a,French,Parlez lentement s'il vous plaît.,Please speak slowly.,Communication
78f36703-e89a-4ee0-8a93-b327a8dc3085,Japanese,助けてください、とても具合が悪いです。,"Help me, I am very sick.",Emergency
9c545c68-1f93-4c4a-880a-add4081221bd,Japanese,発疹があります。,I have a rash.,Symptoms
a41135ac-a79a-4c4d-b3e7-f65ebb1b757d,French,J'ai besoin d'un renouvellement d'ordonnance.,I need a prescription refill.,Medication
d91628de-aa49-4709-9fe5-a0c188385085,Arabic,من فضلك تحدث ببطء.,Please speak slowly.,Communication
5fc15063-2287-451b-b4b4-f58e021bce16,Portuguese,Onde posso encontrar uma farmácia?,Where can I find a pharmacy?,Medication
d0cc89af-413a-4efc-91c7-c8079004cf38,Arabic,عندي صداع.,I have a headache.,Symptoms
3f26f956-beb3-47ac-8c9a-5a9dc05ef851,Arabic,عندي حمى.,I have a fever.,Symptoms
58367968-e066-49d7-a3ac-7d8f087b60e6,English,I am diabetic and need insulin.,I am diabetic and need insulin.,Medication
b720d6b0-fce3-4962-a018-014a70a858d0,Japanese,911に電話してください。,Call 911 please.,Emergency
1430cbe6-2b66-406c-bf44-17446928ec75,Arabic,هل يوجد طبيب يتحدث لغتي؟,Is there a doctor who speaks my language?,Navigation
556f3e25-b44d-4ccd-8e49-b175dd822fd8,Arabic,أحتاج إلى سيارة إسعاف.,I need an ambulance.,Emergency
1c5b981c-86ce-49dd-995e-0ac5304aa846,Arabic,لدي قلم إبينفرين للحساسية الشديدة.,I have an EpiPen for severe allergies.,Medication
c2c1828d-efd9-4a5d-9d4a-aae8b5a5e205,English,I have swelling.,I have swelling.,Symptoms
b195cc49-b41c-4683-98ba-1594687966ee,Arabic,عندي طفح جلدي.,I have a rash.,Symptoms
da1aaf84-9685-4037-8c9c-acf7e3006b37,English,I need a telehealth appointment.,I need a telehealth appointment.,Navigation
24602ae0-5f32-4140-9069-2ebf9af20738,Spanish,Por favor hable despacio.,Please speak slowly.,Communication
9e79defa-f79f-46f9-be62-6e0781b1f6de,Portuguese,Preciso de ajuda de emergência.,I need emergency help.,Emergency
6bc68e1d-a006-4c0e-8d3e-6a376f9fd02a,French,J'ai perdu mes médicaments.,I lost my medication.,Medication
fbe057e0-1778-4fdb-8bd8-c72d73cc659d,Chinese,我没有保险。,I do not have insurance.,Insurance
41458b05-8750-4244-b3bf-5051b081ce7d,Portuguese,Não falo inglês.,I do not speak English.,Communication
509fd69f-7570-4468-932c-cc3320683699,English,This is an emergency.,This is an emergency.,Emergency
a0543376-f37d-479a-80b7-e3d5773f343b,Spanish,¿Cómo llego al hospital?,How do I get to the hospital?,Navigation
514e5565-3d7e-42e1-8eaa-4b76ec1b71d2,English,Call 911 please.,Call 911 please.,Emergency
